CDK13,nucleoplasm
CDK13,Golgi apparatus
CDK13,cytosol
CDK13,cyclin/CDK positive transcription elongation factor complex
CDK13,nuclear speck
CDK13,ficolin-1-rich granule lumen
CDK13,extracellular space
CDK13,extracellular region
CDK14,nucleus
CDK14,nucleoplasm
CDK14,cytoplasm
CDK14,plasma membrane
CDK14,cytosol
CDK14,cyclin-dependent protein kinase holoenzyme complex
CDK14,cytoplasmic cyclin-dependent protein kinase holoenzyme complex
CDK8,ubiquitin ligase complex
CDK8,mediator complex
CDK8,nucleus
CDK8,nucleoplasm
CDK8,nucleolus
CDK8,protein-containing complex
CDK8,CKM complex
CDKN1A,nucleus
CDKN1A,centriole
CDKN1A,nucleoplasm
CDKN1A,nuclear cyclin-dependent protein kinase holoenzyme complex
CDKN1A,mitotic spindle pole
CDKN1A,centrosome
CDKN1A,cytosol
CDKN2A,granular component
CDKN2A,senescence-associated heterochromatin focus
CDKN2A,nucleus
CDKN2A,nucleoplasm
CDKN2A,cytoplasm
CDKN2A,nucleolus
CDKN2A,cytosol
CDKN2AIP,granular component
CDKN2AIP,nucleoplasm
CDKN2AIP,nucleolus
CDKN2B,cytoplasm
CDKN2B,cytosol
CDKN2B,nucleus
CDKN2C,cytoplasm
CDKN2C,cytosol
CDKN2C,nucleus
CDON,plasma membrane
CDON,collagen-containing extracellular matrix
CDX2,condensed nuclear chromosome
CDX2,nucleus
CDX2,nucleoplasm
CDX2,transcription repressor complex
CDX2,chromatin
CDX4,chromatin
CDX4,nucleus
CDYL,nuclear speck
CDYL,cytoplasm
CDYL,chromosome
CDYL,nucleus
CEACAM21,external side of plasma membrane
CEBPA,nucleoplasm
CEBPA,nucleus
CELA1,extracellular space
CELF1,nucleus
CELF1,nucleoplasm
CELF1,cytoplasmic stress granule
CELF1,perinucleolar compartment
CELF1,cytoplasm
CELF1,membrane
CELF1,ribonucleoprotein complex
CENPA,"chromosome, centromeric region"
CENPA,nucleus
CENPA,CENP-A containing nucleosome
CENPA,nucleoplasm
CENPA,nucleosome
CENPA,pericentric heterochromatin
CENPA,cytosol
CENPA,"condensed chromosome, centromeric region"
CENPF,pronucleus
CENPF,spindle pole
CENPF,outer kinetochore
CENPF,perinuclear region of cytoplasm
CENPF,chromatin
CENPF,ciliary basal body
CENPF,nucleus
CENPF,axoneme
CENPF,centrosome
CENPF,"chromosome, centromeric region"
CENPF,midbody
CENPF,nuclear membrane
CENPF,ciliary transition fiber
CENPF,nucleoplasm
CENPF,cytoplasm
CENPF,nuclear matrix
CENPF,spindle
CENPF,kinetochore
CENPF,cytosol
CENPF,nuclear envelope
CENPJ,ciliary basal body
CENPJ,procentriole replication complex
CENPJ,centriole
CENPJ,cytoplasm
CENPJ,centrosome
CENPJ,gamma-tubulin small complex
CENPJ,microtubule
CENPJ,cytosol
CEP152,deuterosome
CEP152,procentriole replication complex
CEP152,centriole
CEP152,nucleoplasm
CEP152,centrosome
CEP152,pericentriolar material
CEP152,procentriole
CEP152,cytosol
CEP170,centriolar subdistal appendage
CEP170,centriole
CEP170,centrosome
CEP170,spindle
CEP170,microtubule
CEP170,cytosol
CEP19,ciliary basal body
CEP19,cilium
CEP19,centriole
CEP19,nucleoplasm
CEP19,cytoplasm
CEP19,centrosome
CEP19,spindle pole
CEP43,nucleus
CEP43,centriole
CEP43,centrosome
CEP43,cell projection
CEP43,perinuclear region of cytoplasm
CEP43,cytosol
CEP83,ciliary transition fiber
CEP83,centriole
CEP83,Golgi apparatus
CEP83,centrosome
CEP83,cytosol
CERS3,endoplasmic reticulum
CERS3,endoplasmic reticulum membrane
CFAP20,ciliary basal body
CFAP20,extracellular exosome
CFAP20,cilium
CFAP20,centriole
CFAP20,nucleoplasm
CFAP20,motile cilium
CFAP20,axonemal microtubule
CFAP45,nucleus
CFAP45,axoneme
CFAP45,nucleoplasm
CFAP45,9+0 motile cilium
CFAP45,9+2 motile cilium
CFAP45,axonemal microtubule
CFAP45,extracellular region
CFAP47,cilium
CFAP47,cytoskeleton
CFAP47,cytoplasm
CFAP47,sperm connecting piece
CFAP54,axoneme
CFAP54,extracellular region
CFAP70,extracellular exosome
CFAP70,ciliary basal body
CFAP70,axoneme
CFAP70,outer dynein arm
CFAP70,sperm flagellum
CFAP70,motile cilium
CFAP74,axoneme
CFAP74,cytoplasm
CFAP74,sperm flagellum
CFAP74,nucleus
CFHR2,protein-containing complex
CFHR2,extracellular space
CFHR2,extracellular region
CGB2,cytoplasm
CGB2,extracellular space
CGB5,pituitary gonadotropin complex
CGB5,cytoplasm
CGB5,extracellular space
CGB5,extracellular region
CHAF1B,nucleus
CHAF1B,nucleoplasm
CHAF1B,cytoplasm
CHAF1B,CAF-1 complex
CHAF1B,chromatin
CHAF1B,cytosol
CHAF1B,protein-containing complex
CHCHD7,mitochondrial intermembrane space
CHCHD7,cellular_component
CHCHD7,mitochondrion
CHD1,nucleus
CHD1,nucleoplasm
CHD1,cytoplasm
CHD1,nuclear chromosome
CHD1,chromatin
CHD2,chromatin
CHD2,nucleus
CHD3,NuRD complex
CHD3,nucleus
CHD3,PML body
CHD3,nucleoplasm
CHD3,cytoplasm
CHD3,nucleolus
CHD3,centrosome
CHD3,centriolar satellite
CHD3,chromatin
CHD4,NuRD complex
CHD4,"chromosome, telomeric region"
CHD4,nucleus
CHD4,nucleoplasm
CHD4,cerebellar granule cell to Purkinje cell synapse
CHD4,cytoplasm
CHD4,site of DNA damage
CHD4,centrosome
CHD4,membrane
CHD4,chromatin
CHD4,protein-containing complex
CHD4,RNA polymerase II transcription regulator complex
CHD5,NuRD complex
CHD5,nucleus
CHD5,nucleoplasm
CHD5,membrane
CHD5,cytosol
CHD5,chromatin
CHD5,nuclear speck
CHD5,heterochromatin
CHD6,nucleoplasm
CHD6,chromatin
CHD6,nucleus
CHD7,nucleoplasm
CHD7,nucleolus
CHD7,chromatin
CHD7,nucleus
CHD8,MLL1 complex
CHD8,nucleus
CHD8,nucleoplasm
CHD8,chromatin
CHD8,protein-containing complex
CHD9,nucleoplasm
CHD9,cytosol
CHDH,mitochondrial inner membrane
CHEK1,condensed nuclear chromosome
CHEK1,"chromosome, telomeric region"
CHEK1,nucleus
CHEK1,nucleoplasm
CHEK1,cytoplasm
CHEK1,centrosome
CHEK1,intracellular membrane-bounded organelle
CHEK1,chromatin
CHEK1,cytosol
CHEK1,replication fork
CHEK1,protein-containing complex
CHEK1,extracellular space
CHEK2,"chromosome, telomeric region"
CHEK2,nucleus
CHEK2,PML body
CHEK2,nucleoplasm
CHEK2,Golgi apparatus
CHEK2,cytoplasm
CHGA,neuronal dense core vesicle
CHGA,chromaffin granule
CHGA,secretory granule
CHGA,extracellular space
CHGA,perinuclear region of cytoplasm
CHGA,transport vesicle
CHGA,extracellular region
CHIC2,plasma membrane
CHIC2,intracellular membrane-bounded organelle
CHIC2,Golgi apparatus
CHIC2,Golgi-associated vesicle
CHKB,cytoplasm
CHKB,cytosol
CHKB,nucleus
CHL1,apical part of cell
CHL1,extracellular exosome
CHL1,plasma membrane
CHL1,dendrite
CHL1,membrane
CHMP2B,lysosomal membrane
CHMP2B,postsynaptic density
CHMP2B,late endosome
CHMP2B,extracellular exosome
CHMP2B,autophagosome membrane
CHMP2B,ESCRT III complex
CHMP2B,kinetochore microtubule
CHMP2B,multivesicular body membrane
CHMP2B,amphisome membrane
CHMP2B,midbody
CHMP2B,nuclear pore
CHMP2B,plasma membrane
CHMP2B,glutamatergic synapse
CHMP2B,cytoplasm
CHMP2B,endosome
CHMP2B,multivesicular body
CHMP2B,lysosome
CHMP2B,kinetochore
CHMP2B,cytosol
CHN1,cytosol
CHPF2,Golgi cisterna membrane
CHPF2,membrane
CHPF2,Golgi membrane
CHPT1,Golgi apparatus
CHPT1,endoplasmic reticulum membrane
CHPT1,intracellular membrane-bounded organelle
CHPT1,membrane
CHPT1,Golgi membrane
CHRM5,plasma membrane
CHRM5,synapse
CHRM5,dendrite
CHRM5,postsynaptic membrane
CHRNB2,external side of plasma membrane
CHRNB2,postsynaptic specialization membrane
CHRNB2,plasma membrane raft
CHRNB2,presynaptic membrane
CHRNB2,plasma membrane
CHRNB2,cholinergic synapse
CHRNB2,membrane
CHRNB2,acetylcholine-gated channel complex
CHRNB2,synapse
CHRNB2,neuron projection
CHST1,trans-Golgi network
CHST1,membrane
CHST1,Golgi membrane
CHST10,Golgi apparatus
CHST10,membrane
CHST10,Golgi membrane
CHST11,membrane
CHST11,Golgi membrane
CHTF8,Ctf18 RFC-like complex
CHTF8,nucleoplasm
CIAO2A,nucleoplasm
CIAO2A,CIA complex
CIAO2A,cytosol
CIBAR2,centriole
CIBAR2,ciliary transition zone
CIBAR2,cytoplasm
CIBAR2,ciliary basal body
CIC,nucleoplasm
CIC,intracellular membrane-bounded organelle
CIC,chromatin
CIC,nucleus
CIITA,PML body
CIITA,nucleoplasm
CIITA,cytosol
CILK1,ciliary basal body
CILK1,cilium
CILK1,nucleus
CILK1,ciliary tip
CILK1,cytoplasm
CILK1,ciliary base
CILK1,cytosol
CILK1,fibrillar center
CILP2,extracellular exosome
CILP2,extracellular space
CIPC,nucleoplasm
CIPC,nucleolus
CIPC,cytosol
CIPC,nucleus
CITED2,nucleoplasm
CITED2,nucleus
CIZ1,nucleoplasm
CIZ1,plasma membrane
CIZ1,nucleus
CKS1B,cyclin-dependent protein kinase holoenzyme complex
CKS1B,nucleoplasm
CKS1B,SCF ubiquitin ligase complex
CLASP1,cell cortex
CLASP1,focal adhesion
CLASP1,cytoplasmic microtubule
CLASP1,Golgi apparatus
CLASP1,kinetochore microtubule
CLASP1,centrosome
CLASP1,kinetochore
CLASP1,membrane
CLASP1,cytosol
CLASP1,cortical microtubule cytoskeleton
CLASP1,centrosomal corona
CLASP1,spindle microtubule
CLASP2,Golgi apparatus
CLASP2,microtubule
CLASP2,mitotic spindle
CLASP2,kinetochore microtubule
CLASP2,centrosome
CLASP2,ruffle membrane
CLASP2,cytoplasmic microtubule
CLASP2,cell cortex
CLASP2,focal adhesion
CLASP2,basal cortex
CLASP2,plasma membrane
CLASP2,membrane
CLASP2,spindle microtubule
CLASP2,microtubule organizing center
CLASP2,cytoplasm
CLASP2,cell leading edge
CLASP2,kinetochore
CLASP2,cytosol
CLASP2,trans-Golgi network
CLCN4,recycling endosome membrane
CLCN4,endosome membrane
CLCN4,early endosome membrane
CLCN4,recycling endosome
CLCN4,synaptic vesicle
CLCN4,early endosome
CLCN4,Golgi apparatus
CLCN4,endoplasmic reticulum membrane
CLCN4,late endosome membrane
CLCN4,lysosomal membrane
CLCN4,intracellular membrane-bounded organelle
CLCN4,ciliary base
CLCN7,lysosomal membrane
CLCN7,intracellular membrane-bounded organelle
CLCN7,membrane
CLCN7,chloride channel complex
CLDN20,tight junction
CLDN20,Golgi apparatus
CLDN20,plasma membrane
CLDN20,bicellular tight junction
CLDN20,cytosol
CLEC19A,external side of plasma membrane
CLEC19A,extracellular region
CLEC4G,plasma membrane
CLEC4G,external side of plasma membrane
CLIC5,cell cortex
CLIC5,extracellular exosome
CLIC5,apical plasma membrane
CLIC5,Golgi apparatus
CLIC5,cytoplasm
CLIC5,stereocilium bundle
CLIC5,centrosome
CLIC5,mitochondrion
CLIC5,chloride channel complex
CLIC5,membrane
CLIC5,actin cytoskeleton
CLIP1,cell cortex
CLIP1,intermediate filament
CLIP1,cytoplasmic vesicle membrane
CLIP1,microtubule cytoskeleton
CLIP1,nucleus
CLIP1,ruffle
CLIP1,centrosome
CLIP1,kinetochore
CLIP1,cytosol
CLIP1,microtubule
CLIP1,microtubule plus-end
CLIP1,macropinosome
CLIP2,cell cortex
CLIP2,microtubule associated complex
CLIP2,microtubule plus-end
CLIP2,nucleus
CLK3,acrosomal vesicle
CLK3,nucleus
CLK3,nucleoplasm
CLK3,intermediate filament cytoskeleton
CLK3,membrane
CLK3,nuclear speck
CLK4,nucleus
CLP1,tRNA-intron endonuclease complex
CLP1,nucleus
CLP1,nucleoplasm
CLP1,cytosol
CLP1,mRNA cleavage factor complex
CLSTN2,cell surface
CLSTN2,postsynaptic membrane
CLSTN2,endoplasmic reticulum membrane
CLSTN2,dendrite
CLSTN2,postsynaptic density membrane
CLSTN2,glutamatergic synapse
CLSTN2,Golgi membrane
CLTC,clathrin complex
CLTC,endosome
CLTC,plasma membrane
CLTC,spindle
CLTC,lysosome
CLTC,cytosol
CLTC,clathrin-coated endocytic vesicle
CLTCL1,extracellular exosome
CLTCL1,coated vesicle
CLTCL1,recycling endosome
CLTCL1,clathrin coat of trans-Golgi network vesicle
CLTCL1,early endosome
CLTCL1,clathrin-coated vesicle
CLTCL1,clathrin complex
CLTCL1,plasma membrane
CLTCL1,spindle
CLTCL1,membrane
CLTCL1,cytosol
CLTCL1,clathrin-coated pit
CLTCL1,trans-Golgi network
CLTCL1,sorting endosome
CLTCL1,late endosome
CLTCL1,clathrin-coated endocytic vesicle
CLUAP1,cilium
CLUAP1,intraciliary transport particle A
CLUAP1,nucleoplasm
CLUAP1,ciliary tip
CLUAP1,centrosome
CLUAP1,intracellular membrane-bounded organelle
CLUAP1,ciliary base
CLUAP1,intraciliary transport particle B
CMKLR1,plasma membrane
CMKLR1,membrane
CMTR1,nucleoplasm
CMTR1,intracellular membrane-bounded organelle
CMTR1,cytoplasm
CMTR1,nucleus
CMTR2,cytoplasm
CMTR2,nucleus
CNBP,cytoplasm
CNBP,endoplasmic reticulum
CNBP,cytosol
CNBP,nucleus
CNDP2,extracellular exosome
CNDP2,nucleoplasm
CNDP2,cytosol
CNGA4,plasma membrane
CNGA4,intracellular cyclic nucleotide activated cation channel complex
CNGA4,ciliary membrane
CNGA4,Golgi-associated vesicle membrane
CNKSR1,cell cortex
CNKSR1,plasma membrane
CNKSR1,cell-cell junction
CNOT1,P-body
CNOT1,nucleus
CNOT1,CCR4-NOT complex
CNOT1,membrane
CNOT1,cytosol
CNOT1,CCR4-NOT core complex
CNOT1,extracellular space
CNOT3,P-body
CNOT3,nucleus
CNOT3,CCR4-NOT complex
CNOT3,CCR4-NOT core complex
CNOT3,cytosol
CNOT9,P-body
CNOT9,nucleus
CNOT9,CCR4-NOT complex
CNOT9,membrane
CNOT9,cytosol
CNOT9,CCR4-NOT core complex
CNOT9,protein-containing complex
CNTLN,extracellular exosome
CNTLN,centriole
CNTLN,nucleoplasm
CNTLN,cytoplasm
CNTLN,centrosome
CNTLN,cytosol
CNTN1,extracellular exosome
CNTN1,postsynaptic membrane
CNTN1,presynaptic membrane
CNTN1,plasma membrane
CNTN1,membrane
CNTN1,axon
CNTN1,side of membrane
CNTN4,axon
CNTN4,plasma membrane
CNTN4,side of membrane
CNTN4,extracellular region
CNTN6,parallel fiber to Purkinje cell synapse
CNTN6,presynaptic membrane
CNTN6,plasma membrane
CNTN6,axon
CNTN6,side of membrane
CNTNAP1,presynaptic active zone
CNTNAP1,plasma membrane
CNTNAP1,membrane
CNTNAP1,glutamatergic synapse
CNTNAP1,paranode region of axon
CNTNAP1,paranodal junction
CNTNAP2,synaptic membrane
CNTNAP2,perikaryon
CNTNAP2,axolemma
CNTNAP2,juxtaparanode region of axon
CNTNAP2,neuronal cell body
CNTNAP2,Golgi apparatus
CNTNAP2,early endosome
CNTNAP2,voltage-gated potassium channel complex
CNTNAP2,dendrite
CNTNAP2,membrane
CNTNAP2,axon
CNTNAP2,paranode region of axon
CNTNAP2,cell surface
CNTNAP2,paranodal junction
CNTNAP3,plasma membrane
CNTNAP3,membrane
CNTNAP3,extracellular region
CNTRL,centriolar subdistal appendage
CNTRL,Flemming body
CNTRL,microtubule organizing center
CNTRL,mitotic spindle pole
CNTRL,centrosome
CNTRL,centriolar satellite
CNTRL,perinuclear region of cytoplasm
CNTRL,membrane
CNTRL,cytosol
CNTRL,meiotic spindle pole
COIL,nucleus
COIL,nucleoplasm
COIL,nucleolus
COIL,nuclear body
COIL,Cajal body
COIL,membrane
COIL,cytosol
COIL,fibrillar center
COL11A1,endoplasmic reticulum lumen
COL11A1,collagen type XI trimer
COL11A1,collagen-containing extracellular matrix
COL11A1,extracellular space
COL11A1,extracellular region
COL12A1,extracellular exosome
COL12A1,extracellular vesicle
COL12A1,endoplasmic reticulum lumen
COL12A1,collagen type XII trimer
COL12A1,collagen-containing extracellular matrix
COL12A1,extracellular space
COL12A1,extracellular region
COL14A1,interstitial matrix
COL14A1,endoplasmic reticulum lumen
COL14A1,extracellular matrix
COL14A1,collagen type XIV trimer
COL14A1,collagen trimer
COL14A1,collagen-containing extracellular matrix
COL14A1,extracellular space
COL14A1,extracellular region
COL1A1,collagen-containing extracellular matrix
COL1A1,extracellular region
COL1A2,endoplasmic reticulum lumen
COL1A2,collagen type I trimer
COL1A2,collagen-containing extracellular matrix
COL1A2,extracellular space
COL1A2,extracellular region
COL21A1,endoplasmic reticulum lumen
COL21A1,cellular anatomical entity
COL21A1,collagen trimer
COL21A1,cytosol
COL21A1,collagen-containing extracellular matrix
COL21A1,extracellular region
COL22A1,endoplasmic reticulum lumen
COL22A1,collagen trimer
COL22A1,collagen-containing extracellular matrix
COL22A1,extracellular space
COL22A1,extracellular region
COL25A1,endoplasmic reticulum lumen
COL25A1,plasma membrane
COL25A1,collagen trimer
COL25A1,membrane
COL25A1,collagen-containing extracellular matrix
COL25A1,extracellular space
COL25A1,extracellular region
COL28A1,endoplasmic reticulum lumen
COL28A1,basement membrane
COL28A1,collagen type V trimer
COL28A1,collagen-containing extracellular matrix
COL28A1,extracellular space
COL28A1,extracellular region
COL2A1,endoplasmic reticulum lumen
COL2A1,basement membrane
COL2A1,collagen type XI trimer
COL2A1,collagen type II trimer
COL2A1,collagen-containing extracellular matrix
COL2A1,extracellular space
COL2A1,extracellular region
COL3A1,collagen type III trimer
COL3A1,endoplasmic reticulum lumen
COL3A1,collagen-containing extracellular matrix
COL3A1,extracellular space
COL3A1,extracellular region
COL4A2,extracellular exosome
COL4A2,endoplasmic reticulum lumen
COL4A2,basement membrane
COL4A2,collagen type IV trimer
COL4A2,collagen-containing extracellular matrix
COL4A2,extracellular space
COL4A2,extracellular region
COL5A1,endoplasmic reticulum lumen
COL5A1,basement membrane
COL5A1,collagen type V trimer
COL5A1,collagen-containing extracellular matrix
COL5A1,extracellular space
COL5A1,extracellular region
COL5A3,endoplasmic reticulum lumen
COL5A3,collagen type V trimer
COL5A3,collagen-containing extracellular matrix
COL5A3,extracellular space
COL5A3,extracellular region
COL6A3,extracellular exosome
COL6A3,sarcolemma
COL6A3,extracellular vesicle
COL6A3,endoplasmic reticulum lumen
COL6A3,extracellular matrix
COL6A3,collagen type VI trimer
COL6A3,collagen-containing extracellular matrix
COL6A3,extracellular space
COL6A3,extracellular region
COL6A6,extracellular matrix
COL6A6,collagen trimer
COL6A6,collagen-containing extracellular matrix
COL6A6,extracellular region
COL7A1,endoplasmic reticulum lumen
COL7A1,basement membrane
COL7A1,COPII-coated ER to Golgi transport vesicle
COL7A1,collagen type VII trimer
COL7A1,collagen-containing extracellular matrix
COL7A1,endoplasmic reticulum-Golgi intermediate compartment membrane
COL7A1,extracellular space
COL7A1,extracellular region
COL9A2,endoplasmic reticulum lumen
COL9A2,collagen type IX trimer
COL9A2,collagen-containing extracellular matrix
COL9A2,extracellular space
COL9A2,extracellular region
COPB2,Golgi membrane
COPB2,endoplasmic reticulum membrane
COPB2,COPI vesicle coat
COPB2,cytosol
COPB2,transport vesicle
COQ10B,mitochondrial inner membrane
COQ10B,mitochondrion
COX7C,mitochondrial inner membrane
COX7C,mitochondrial membrane
COX7C,mitochondrial respiratory chain complex IV
COX7C,mitochondrion
CPEB1,P-body
CPEB1,nucleus
CPEB1,nucleoplasm
CPEB1,cytoplasm
CPEB1,dendrite
CPEB1,synapse
CPEB1,membrane
CPEB1,cytosol
CPEB1,messenger ribonucleoprotein complex
CPEB1,neuron projection
CPEB1,postsynaptic density
CPEB2,nucleus
CPEB2,cytoplasm
CPEB2,synapse
CPEB2,messenger ribonucleoprotein complex
CPEB2,neuron projection
CPEB3,midbody
CPEB3,nucleus
CPEB3,nucleoplasm
CPEB3,cytoplasm
CPEB3,plasma membrane
CPEB3,dendrite
CPEB3,CCR4-NOT complex
CPEB3,synapse
CPEB3,messenger ribonucleoprotein complex
CPEB3,cytosol
CPEB3,neuron projection
CPEB3,postsynaptic density
CPEB3,apical dendrite
CPEB4,growth cone
CPEB4,endoplasmic reticulum
CPEB4,nucleus
CPEB4,dendritic spine
CPEB4,cytoplasm
CPEB4,dendrite
CPEB4,synapse
CPEB4,perinuclear region of cytoplasm
CPEB4,messenger ribonucleoprotein complex
CPEB4,neuron projection
CPEB4,postsynaptic density
CPNE1,extracellular exosome
CPNE1,nucleus
CPNE1,nucleoplasm
CPNE1,cytoplasm
CPNE1,plasma membrane
CPNE1,membrane
CPNE1,cytosol
CPNE1,azurophil granule membrane
CPNE1,nuclear membrane
CPNE5,extracellular exosome
CPNE5,neuron projection
CPNE5,plasma membrane
CPNE5,perikaryon
CPQ,extracellular exosome
CPQ,endoplasmic reticulum
CPQ,Golgi apparatus
CPQ,cytoplasm
CPQ,intracellular membrane-bounded organelle
CPQ,lysosome
CPQ,extracellular space
CPS1,mitochondrial nucleoid
CPS1,cytoplasm
CPS1,nucleolus
CPS1,plasma membrane
CPS1,mitochondrial inner membrane
CPS1,protein-containing complex
CPS1,mitochondrial matrix
CPXM2,extracellular space
CR1,extracellular exosome
CR1,extracellular space
CR1,ficolin-1-rich granule membrane
CR1,plasma membrane raft
CR1,cytoskeleton
CR1,plasma membrane
CR1,secretory granule membrane
CR1,cell surface
CRACD,cytosol
CRADD,endopeptidase complex
CRADD,nucleus
CRADD,cytoplasm
CRADD,nucleolus
CRADD,cytosol
CRB1,subapical complex
CRB1,photoreceptor outer segment
CRB1,glial cell projection
CRB1,apical plasma membrane
CRB1,apical junction complex
CRB1,plasma membrane
CRB1,adherens junction
CRB1,photoreceptor inner segment
CRB1,protein-containing complex
CRB1,microvillus
CRB1,extracellular region
CRBN,nucleus
CRBN,cytoplasm
CRBN,Cul4A-RING E3 ubiquitin ligase complex
CRBN,perinuclear region of cytoplasm
CRBN,membrane
CRBN,cytosol
CREB1,nucleoplasm
CREB1,RNA polymerase II transcription regulator complex
CREB1,nucleus
CREB3L1,endoplasmic reticulum
CREB3L1,nucleoplasm
CREB3L1,chromatin
CREB3L1,membrane
CREB3L1,cytosol
CREB3L2,endoplasmic reticulum
CREB3L2,nucleus
CREB3L2,nucleoplasm
CREB3L2,endoplasmic reticulum membrane
CREB3L2,chromatin
CREB3L3,endoplasmic reticulum
CREB3L3,nucleus
CREB3L3,nucleoplasm
CREB3L3,endoplasmic reticulum membrane
CREB3L3,membrane
CREB3L3,cytosol
CREB3L3,chromatin
CREB3L3,Golgi membrane
CREB3L4,endoplasmic reticulum
CREB3L4,nucleus
CREB3L4,nucleoplasm
CREB3L4,Golgi apparatus
CREB3L4,endoplasmic reticulum membrane
CREB3L4,mitochondrion
CREB3L4,chromatin
CREB3L4,nuclear membrane
CREB3L4,Golgi membrane
CREBBP,transcription regulator complex
CREBBP,nucleus
CREBBP,nucleoplasm
CREBBP,nucleosome
CREBBP,Golgi apparatus
CREBBP,histone acetyltransferase complex
CREBBP,nuclear body
CREBBP,Swr1 complex
CREBBP,perinuclear region of cytoplasm
CREBBP,protein-containing complex
CREBZF,nucleus
CREBZF,nucleoplasm
CREBZF,mitochondrion
CREBZF,chromatin
CREBZF,RNA polymerase II transcription regulator complex
CRELD2,Golgi apparatus
CRELD2,endoplasmic reticulum
CRELD2,extracellular space
CRISPLD1,extracellular exosome
CRISPLD1,extracellular space
CRKL,nucleoplasm
CRKL,cytosol
CRLF2,plasma membrane
CRLF2,receptor complex
CRLF2,external side of plasma membrane
CRLF2,extracellular region
CRNKL1,nucleus
CRNKL1,nucleoplasm
CRNKL1,U2-type catalytic step 2 spliceosome
CRNKL1,Prp19 complex
CRNKL1,post-mRNA release spliceosomal complex
CRNKL1,catalytic step 2 spliceosome
CRNKL1,nuclear speck
CRNKL1,spliceosomal complex
CRP,extracellular space
CRP,extracellular region
CRTAM,immunological synapse
CRTAM,plasma membrane
CRTC1,nucleus
CRTC1,nucleoplasm
CRTC1,cytoplasm
CRTC1,nuclear body
CRTC1,plasma membrane
CRTC1,cytosol
CRTC3,nucleoplasm
CRTC3,cytoplasm
CRTC3,cytosol
CRTC3,nucleus
CSDE1,P-body
CSDE1,cytoplasmic stress granule
CSDE1,Golgi apparatus
CSDE1,plasma membrane
CSDE1,cytosol
CSDE1,CRD-mediated mRNA stability complex
CSDE1,mCRD-mediated mRNA stability complex
CSF1,CSF1-CSF1R complex
CSF1,endoplasmic reticulum lumen
CSF1,plasma membrane
CSF1,nuclear body
CSF1,membrane
CSF1,perinuclear region of cytoplasm
CSF1,extracellular space
CSF1,extracellular region
CSF1R,CSF1-CSF1R complex
CSF1R,nucleoplasm
CSF1R,receptor complex
CSF1R,plasma membrane
CSF1R,intracellular membrane-bounded organelle
CSF1R,cell surface
CSF2RA,external side of plasma membrane
CSF2RA,extracellular region
CSF2RA,receptor complex
CSF2RA,plasma membrane
CSF2RA,granulocyte macrophage colony-stimulating factor receptor complex
CSF3R,external side of plasma membrane
CSF3R,receptor complex
CSF3R,plasma membrane
CSF3R,lysosomal membrane
CSF3R,endocytic vesicle membrane
CSF3R,extracellular region
CSH1,vesicle
CSH1,endoplasmic reticulum
CSH1,endosome lumen
CSH1,extracellular space
CSH1,extracellular region
CSMD2,plasma membrane
CSMD3,plasma membrane
CSNK1A1,ciliary basal body
CSNK1A1,cilium
CSNK1A1,nucleus
CSNK1A1,beta-catenin destruction complex
CSNK1A1,cytoplasm
CSNK1A1,centrosome
CSNK1A1,spindle
CSNK1A1,kinetochore
CSNK1A1,mRNA cleavage and polyadenylation specificity factor complex
CSNK1A1,cytosol
CSNK1A1,membrane
CSNK1A1,nuclear speck
CSNK1A1,keratin filament
CSNK1E,nucleoplasm
CSNK1E,cytoplasm
CSNK1E,cytosol
CSNK1E,nucleus
CSNK2A1,PcG protein complex
CSNK2B,PcG protein complex
CSNK2B,nucleus
CSNK2B,PML body
CSNK2B,plasma membrane
CSNK2B,extracellular region
CSPG4,Golgi lumen
CSPG4,focal adhesion
CSPG4,extracellular exosome
CSPG4,lysosomal lumen
CSPG4,apical plasma membrane
CSPG4,nucleoplasm
CSPG4,ruffle
CSPG4,plasma membrane
CSPG4,lamellipodium membrane
CSPG4,collagen-containing extracellular matrix
CSPG4,cell surface
CSPG4,extracellular region
CTCF,"chromosome, centromeric region"
CTCF,male germ cell nucleus
CTCF,condensed chromosome
CTCF,nucleus
CTCF,nucleoplasm
CTCF,nucleolus
CTCFL,nucleus
CTCFL,nucleoplasm
CTCFL,nuclear body
CTCFL,chromosome
CTCFL,cytosol
CTDNEP1,Nem1-Spo7 phosphatase complex
CTDNEP1,cytoplasm
CTDNEP1,endoplasmic reticulum membrane
CTDNEP1,lipid droplet
CTDNEP1,nuclear envelope
CTDNEP1,nuclear membrane
CTIF,Rpd3L-Expanded complex
CTIF,Rpd3L complex
CTIF,perinuclear region of cytoplasm
CTIF,cytosol
CTLA4,external side of plasma membrane
CTLA4,Golgi apparatus
CTLA4,protein complex involved in cell adhesion
CTLA4,plasma membrane
CTLA4,perinuclear region of cytoplasm
CTLA4,clathrin-coated endocytic vesicle
CTNNA1,cell-cell junction
CTNNA1,focal adhesion
CTNNA1,acrosomal vesicle
CTNNA1,zonula adherens
CTNNA1,flotillin complex
CTNNA1,catenin complex
CTNNA1,plasma membrane
CTNNA1,lamellipodium
CTNNA1,intracellular membrane-bounded organelle
CTNNA1,adherens junction
CTNNA1,cytosol
CTNNA1,intercalated disc
CTNNA1,actin cytoskeleton
CTNNA1,cell junction
CTNNA2,catenin complex
CTNNA2,nucleus
